AAPL;AMZN
-0.02019612291100792;-0.01620386131423679
0.004154850313979885;-0.013307831261338166
0.005128316668511879;0.0018923407106381518
0.0014839594658466737;0.007735312514846271
-0.01235045706496063;-0.006667737854026967
0.01859166857591177;0.0126161063090926
0.006934617434698254;0.021397799670603845
0.02330356147379664;0.020580801240486224
0.0024592628030664088;-0.0009022214492535596
0.01330149487805965;0.01709038370931104
0.019051238928904368;0.006052942824943841
0.020049050305204652;0.021854996323169118
-0.013321193959471955;0.0021298521653729807
0.02401574612983115;0.006080243574604793
-0.018014414704639492;-0.019902632296512124
0.018534970632718917;0.013733669161128503
-0.0025308750832389038;0.006004226451231887
0.005055702074360902;-0.008101686307616873
-0.012913036042159654;-0.011129304677417906
0.0029255779214114597;0.008162285665155977
-0.01175413516782342;-0.015883860702706087
0.01787766233425181;0.009576081347356435
0.00297357005254284;0.020184782893030828
-0.0024525879610139967;0.0024697934382018616
-0.006045385379758628;0.01194618246453416
-0.00074898966247261;0.003697092150177994
-0.01524888985058137;-0.0011212821762125458
0.008181593117710051;-0.023616795148932113
-0.03602659979904832;-0.022280963954512956
0.0019535732493709546;-0.012557899095149594
0.012721221799437465;0.010895825470933929
0.0053131764089418;-0.004474106888732621
-0.02614323223257564;-0.031202332460543047
-0.007437915413192719;0.010420374404326083
-0.025254711620829262;-0.02257676366813932
0.017761058792880924;0.0030189823464041865
0.01965034623429318;0.019244445019609202
-0.009301689027318538;0.014627665948037105
-0.011309396624411328;-0.011721431372190949
-0.0012823211072996443;-0.0001485069689195484
0.02079438860706251;0.00490160156497943
-0.014877213932319222;-0.01382800293948705
0.013226328372154761;0.012999394187609425
-0.0015748012452743154;0.004323491371781785
-0.0003940730357463451;0.0018729823546390634
-0.0124540694421027;-0.010792513565531792
-0.005362367739020435;-0.002181882936362456
-0.0026517685766895838;-0.0013723560569101068
0.006256510349215816;0.004754679339125545
-0.01222860224396527;-0.01463348974293055
0.018843507997357456;0.006009487788938728
7.944027613415727e-05;-0.0025639196156337363
0.0066497692285905075;0.020458426009515307
0.003072427759663654;0.005206770515707504
-0.008055589347625514;0.020661892672604765
0.009784621450580566;-0.0008421810842840216
0.02428072044322782;0.011006407033196552
-0.006458606638578779;-0.0002187777088682452
0.0039262861558198026;0.00944941493271223
0.012522133041986905;0.021433247872863603
-0.010143004583970772;-0.000670883329298988
0.0140053613056903;-0.009491673756990338
0.012618400500511662;0.014794643270645835
-0.0020919451191279137;-0.00046220944106956097
-0.00217146517649347;-0.01574626993591899
-0.0022511497807586878;-0.013902811733755627
0.012467836480055894;0.012396875526340168
0.01143459641397726;0.0012333088135694226
0.004610625893778142;-0.0023169676886762858
0.002260854028778958;-0.0020921891922665026
0.01940692413429268;0.022469428033465633
0.01461114425802279;0.04585927505755727
0.01779596773357106;0.005653618727176735
-0.009242311400199377;0.009378065748066433
0.012970567429653634;-0.003239897936923697
-0.00421267564838157;-0.00021243633636736092
0.007858362979251687;-0.011138687843979866
0.023814636807567346;0.0011740185382862478
-0.004502186887268778;-0.01380599246489389
-0.014175974136605873;-0.015981305589139794
-0.02728325250939001;-0.00674972450361544
0.02564247413085141;0.006626609211044965
-0.005145037509431738;0.0033555090501309337
0.009582590658854251;0.014628087522339683
0.01191780541130516;0.005102329194953015
0.002890343100818704;0.011739524695547843
-0.015012500117704164;-0.02004655483181672
-0.012271014302370986;0.001083184028761508
0.004542115353374676;-0.00840921620044277
0.0015093954181262248;-0.07866325662416784
-0.0023335676789262294;0.001168299171098397
0.012564894762534529;0.010379747735539624
-0.0027861315560588906;-0.0034280908917629915
0.0007483066632412161;0.006320311069584861
-0.004778560740938076;-0.009239873068889182
-0.00034219366340693114;-0.0009181730623470941
-0.003359646276194006;-0.006361004973165052
0.0017840664175858834;-0.008640831422480844
0.020560552797443954;0.0034537832633390053
0.001409494386175325;-0.002888997136043514
0.013456920269885764;0.0015228427083222584
-0.006172997166996375;-0.017438284934673476
-0.025831913317415633;-0.012646095128825863
0.002320369338293382;-0.0042166392150679854
0.010105618009368378;0.0038198306430672346
0.010204900898554747;0.02039105617232373
-0.0006014814226222853;0.012146234775453735
-0.008456992129381113;-0.001998528345994899
-0.005542406319525739;0.0050853052466841575
0.007158917871513459;0.010090619717722404
0.029963690545858235;0.021249673052386342
-0.008460430305483158;0.014282714964400256
0.004468640167923255;0.002362651162247431
0.007447105231614515;-0.004574945475374292
0.004221538405659864;0.004301855251469533
0.01537059347682046;0.008941942999566521
-0.010134790403607319;0.0046085212314928015
-0.006727486776153313;-0.011795313241931282
-0.03366215019758556;-0.004317377905312725
0.003885894307599891;-0.0034592663115020628
-0.009608141730992337;-0.002076081674944774
0.0061248879548365665;0.0074475715040396295
-0.0016117411613594257;0.0035755056721740175
-0.01851836436593235;-0.0074006549086593765
-0.021592499179754476;-0.03132732668278493
0.0034220598786154355;-0.003612318508297463
0.01673169211756953;0.010833508611158393
0.006696791570631966;0.010579759195424643
0.0006126989297774443;0.0027830147828513674
-0.010606029562202579;-0.005773415762050149
-0.024089152399207947;-0.0267327122531551
0.006462138138843443;-0.004485322363921185
-0.009355409988795138;-0.004883000016459249
0.008094299633598645;-0.0005420060981435881
-0.024913443721703565;-0.028884876129557924
0.014059132650805495;0.009739912263174944
0.006287325337189564;0.012651702442729729
0.009043465968213482;0.01231496763460349
-0.0027254860767920164;-0.0041904808973747265
-0.0006299405519420986;-0.01295215822428375
-0.009144728086872611;0.00031724298593438505
-0.00424896525468732;0.011314314461019492
0.020023810430815914;0.0047326171318502475
0.007484470867444415;0.0325447898074156
0.011736956925775921;0.011003988257325403
0.01496755199997768;-0.0007517426785152992
0.003355560042979988;-0.008482031697777614
0.001472760041651533;0.005824760149206298
-0.005298901704445136;-0.02938224177107962
-0.0003363241061267175;-0.004561340154699778
0.004564426486894924;0.01663607356870145
-0.0031525631401123633;0.004851830801120727
0.02468435462307106;0.01581539126599374
-0.01832241917966293;-0.02174602093257505
-0.005623256020380829;-0.016238156404012827
0.007090812780799816;-0.0016167159320357172
0.009751045334707165;0.02127978158136834
-0.0035047693879599606;0.027111411281747877
0.0035758814243980197;0.012004160818166909
-0.005568066450464038;-0.008564589555186686
0.0024564003533962264;0.024699743166239685
-0.01934917548378312;-0.026687952625765732
-0.0003380983357725853;-0.002746419182816595
0.014235185466388245;0.015048165201275054
6.663226545278178e-05;0.005806980925862959
0.006644542718668767;-0.001405507853350585
0.01635561729880841;0.002341439744210305
0.02813642450057774;0.04060152960257568
0.01683356092935817;-0.0052871323531231695
0.0029231678618941714;-0.028695027027616504
0.0024191270678688426;0.0020887405595413355
0.003278176860528781;0.00010331000139096602
-0.03219104551022056;-0.02141230007152828
0.021637859814676474;0.01613648370102716
0.03108929765049684;-0.015420527546069707
-0.0032114352897263387;-0.01822867659050509
-0.006148680190144695;-0.0018485077981953424
-0.011793737577514563;-0.013935782047365564
0.021274863715285974;0.011025253312876515
0.034832557719998825;0.02760198585865581
0.02252743111427069;-3.6934045949621463e-05
-0.0029745146823803026;-0.011343741831773002
